Reviews,Sentiment,NormalizedReviews
nahi is se talukakaat ka kia talluk koi asar nahi pare ga..,-1.0,nahi is se talukakaat ka kia talluk koi asar nahi pare ga..
adnan sami ka haq ha kisi bi mulk main ja k rahy..,1.0,adnan sami ka haq hy kisi bi mulk main ja k rha..
"kash koe mujh ko samjhata,meri samjh mai kuch nhi ata??",-1.0,"kash koi mujh ko samjhata,meri samjh mai kuch nhi ata??"
pmln nikammey,-1.0,pmln nikammey
kya wajah hai ke aaj peshawar ki fiza'yon main roz go imran go ke naaray goonjtay hain?,0.0,kya wajah hy ke aaj peshawar ki fiza'yon main roz go imran go ke naaray goonjtay hy?
congrats pakistan khan. allah berket dein amin. ek greeb ko dakhey diye gaye.mazamat kerta hun.kiya tha agr ap mil lyte usay,1.0,congrats pakistan khan. allah barkat dein ameen. ek greeb ko dakhey diye gye.mazamat kerta hun.kya tha agr ap mil lyte usay
jo ap me kam kar dikhaya kisi me nai kia,-1.0,jo ap main kaam kr dikhaya kisi main nai kia
congratulations aap ko bhi khan sahb,1.0,congratulations aap ko bhi khan sahb
allah ap ko lambe zindagi atha farma aameen,1.0,allah ap ko lambe zindagi atha farmaish ameen
ik allah apko khush rakhy,1.0,ik allah apko khush rakhy
allah ki lathi bai awazz hoti hai,1.0,allah ki lathi bai awazz hoti hy
pakistan me safe hai bhi kaun dawood aur hafeez said ke siwa,0.0,pakistan main safe hy bhi kaun dawood aur hafeez said ke siwa
koi marta hy to maray per bhutto zindah hay,-1.0,koi marta hy to maray par bhutto zindah hy
ppp ka naya manjan hai,0.0,ppp ka naya manjan hy
zinda rahe bhutto bhaar  men jaye awam,-1.0,zinda rhy bhutto bhaar  men jaye awam
aj tv waly to bol rhy hain contact howa hae bc media walon ny b chutiya bnaya howa hae,-1.0,aj tv waly to bol rha hy contact hova hae bc media walon ny bhi chutiya bnaya hova hae
jhootay per khuda ki lanat,-1.0,jhootay par khuda ki lanat
congratulations sir ap ko itna happy dek ker buhat khushi hoe. huda ap ko duniya ki her khushi dey.,1.0,congratulations sir ap ko itna happy dek kr buhat khushi hui. huda ap ko duniya ki her khushi dain.
aik batay ki mann say muhabat lazawal allah dono ki dunia or akhrat shandar ho,1.0,aik batay ki mann say mohabbat lazawal allah dono ki dunia aur akhrat shandar ho
kaun sacchi baat bola!!,1.0,kaun sacchi baat bola!!
"kids ki qurbani hamid mir ko abhi tak samj nahi aai,ye territories kisi ke saghey nahi hote",-1.0,"kids ki qurbani hamid mir ko abi tak samj nahi aai,yeh territories kisi ke saghey nahi hote"
phr ye kon kh rha h ph kia h inhonehahaha ye news b chala na  ta india ko kush karny kay wastay..,1.0,phr yeh kon kh rha hy ph kia hy inhonehahaha yeh news bhi chalta ny  ta india ko kush karny kay wastay..
ya ho e nae skta h nawz mudi k agy kra ho sky cal tu ke e ho ge,-1.0,yeh ho e ny sakta hy nawz mudi k agy kra ho sky cal tu ke e ho gi
lahore aa gaya hai bhai jan,0.0,lahore aa gya hy bhai jaan
kay na 122 men phier poling hony wali hy?,0.0,kay ny 122 men phier poling honey wali hy?
aapko kiss hawaldar nein kaha he mujhe tag karo,0.0,aapko kiss hawaldar nein kaha hy mujhe tag karo
khan apko meri umer lag jai,0.0,khan apko meri umer lag jai
array aap tau serious he hau gay ?,0.0,array aap tau serious hy hau gye ?
ppp or mqm ka aisa hi rishta hai jese shalwar or naaday (zaarband) ka.,0.0,ppp aur mqm ka aisa hy rishta hy jese shalwar aur naaday (zaarband) ka.
hon pta lgaya?,0.0,ho pta lgaya?
ye kabi na suddharey he inki raag rag mei khoon nhi craption hy,-1.0,yeh kabi ny suddharey hy inki raag rag mei khoon nhi craption hy
journalist fartishtay nahi hotay haa ranjers ki ghalti hy k bina warrant k,-1.0,journalist fartishtay nahi hotay han ranjers ki ghalti hy k bina warrant k
kuch bhi ho ja haye main imran khan sath hon,0.0,kuch bhi ho ja haye main imran khan sath ho
"lagda nai...dehshat gardi mukwan wale ""hor"" kaman wichh masroof ne.#voj",-1.0,"lagda nai...dehshat gardi mukwan wale ""hor"" kaman wichh masroof ny.#voj"
wo bi agar ns jaisa dedicated leader lead kry ga tu we can get rid of this terrorism,1.0,wo bi agar ns jaisa dedicated leader lead kry ga tu we can jeet rid of this terrorism
insaallah zarur khtm ho ga,0.0,insaallah zarur khtm ho ga
mullah aor ik ko hang kar do sath mn talban k sohlut karon ko tu dahsut gardi ka koi name ni lay gainshallah zaroor khatam ho jaye gi #pakistanzindabad,0.0,mullah aor ik ko hang kr do sath mn talban k sohlut karon ko tu dahsut gardi ka koi name nai lay gainshallah zaroor khatam ho jaye gi #pakistanzindabad
kiun k be gherat obama hi to dehshat gardi karwata hai,-1.0,kiun k be gherat obama hy to dehshat gardi karwata hy
obama nhe chahta tou aisa he ho ga,-1.0,obama nhe chahta to aisa hy ho ga
han q nhn hoga obma to chata h k pakistan hamisha ase halat m rhe,-1.0,hy q nhn hoga obma to chata hy k pakistan hamisha ase haalat m rhy
obama jab chahay to khatam ho saqta worna mushqal hay,-1.0,obama jb chahay to khatam ho sakta worna mushqal hy
15 years taliban or al qaira k sath jang kr k aj kaisy pata laga k un k sath table talk mumkin hy,0.0,15 years taliban aur al qaira k sath jhang kr k aj kaisy pata laga k un k sath table talk mumkin hy
orya jan ka kahna hy k govt us slave hy taliban bury nahi.,1.0,orya jaan ka kahna hy k govt us slave hy taliban bury nahi.
tell me what is correct.,0.0,tell main what is correct.
obama ko pata hai wo koi or agency b kahri kr dey ga,0.0,obama ko pata hy wo koi aur agency bhi kahri kr dain ga
ye tab tak ni badle ga jab tak me(aik admi ) ni badle ga.jab tak hum apnu ka  aehsas ni kre ge,-1.0,yeh tab tak nai badle ga jb tak main(aik admi ) nai badle ga.jb tak hum apnu ka  aehsas nai kre gi
"mere khyal mai,to 2025 mai be jang khatam nai khoga,",-1.0,"mere khayal mai,to 2025 mai be jhang khatam nai khoga,"
barackobama bilkol sahe parma rahe han.,1.0,barackobama bilkol sahe parma rhy hy.
hmy apni fircess p believe krna chay,0.0,hmy apni fircess p believe karna chay
allah sey ummid too rajhe inshaallh,1.0,allah say ummid too rajhe inshaallh
job to pakistan qaim hai o,0.0,job to pakistan qaim hy o
obama sahb yehi kahengy.. apny terrorist bhej k yahan terrorism jo krwa thy mosof,-1.0,obama sahb yehe kahengy.. apny terrorist bhej k yahan terrorism jo krwa thay mosof
insha allah ..sab teekh ho gaaa..,1.0,insha allah ..sab teekh ho ga..
"obama ke liye toh sirf kehna asaan hai,woh toh chahta hi nai k pakistan me aman aye...insha allah zaroor pakistan me aman ayega.",1.0,"obama ke liye to sirf kehna asan hy,woh to chahta hy nai k pakistan main aman ai...insha allah zaroor pakistan main aman ayega."
yes 2016 pak me dehshat gardi ky khatimay ka sal hoga,1.0,yes 2016 pak main dehshat gardi ky khatimay ka sal hoga
"inshallah zarur deshatgardi khatam hoga, obama ki chirya b najam sethi ki choriya ki tarha hai",1.0,"inshallah zarur deshatgardi khatam hoga, obama ki chirya bhi najam sethi ki choriya ki tarha hy"
"patta patta boota boota haal hamara jaane hai....,",0.0,"patta patta boota boota haal hamara jaane hy....,"
jaane na jaane gul hi na jaane baagh to sara jaane hai....,0.0,jaane ny jaane gul hy ny jaane baagh to saraha jaane hy....
khuda kare k 2016 pakistan me dehshat gardy  k khatme ka saal ho ........ laykin yeh  b such hai k yeh mushkil hai ..,0.0,khuda kare k 2016 pakistan main dehshat gardy  k khatme ka saal ho ........ laykin yeh  bhi such hy k yeh mushkil hy ..
hamid bhi ya mushkal ha,-1.0,hamid bhi yeh mushkal hy
murtazageonews hamary mulk men  #raheelshareef hen inshaallah pakistan dehshadgardi se pak ho ga.,1.0,murtazageonews hamary mulk men  #raheelshareef hy inshaallah pakistan dehshadgardi se pak ho ga.
sir hamid ap bi acha mazaq karlite hi jis cheez ki banani per 20 saal lagi ty us ko khatam karny par kam as kam 40 sal lagain g,1.0,sir hamid ap bi acha mazaq karlite hy jis cheez ki banani par 20 saal lagi ty us ko khatam karny par kaam as kaam 40 sal lagain g
is ka matlab hy yehi log kerwa rahy hin,0.0,is ka matlab hy yehe log kerwa rha hy
sir ager pakistani police ny sat deya to insha allah 2 month may dahshatgardo ka spaya hoga,1.0,sir ager pakistani police ny sat deya to insha allah 2 month may dahshatgardo ka spaya hoga
mushkil he lekin namumkin nahi. uniform action can yield results,0.0,mushkil hy lekin namumkin nahi. uniform action can yield results
inshallah. pakistan armi ki rah main agr kantay na beshaye gay to sab maslay hal ho jaien gy,1.0,inshallah. pakistan armi ki rhy main agr kantay ny beshaye gye to sab maslay hal ho jaien gye
dhsht grdi ky khatmy ka saal ho ga inshallah,1.0,dhsht grdi ky khatmy ka saal ho ga inshallah
g bukul ye saal dashtgardi k khatmy ka sal hoga..,1.0,g bukul yeh saal dashtgardi k khatmy ka sal hoga..
easa hona namumkin ha.,-1.0,easa hona namumkin hy.
ager geo thk ho jaye tu sab pakistan mai thk ho jaye ga,1.0,ager jeo thk ho jaye tu sab pakistan mai thk ho jaye ga
agar ubama sahab kehtay hain kay mushkil hai tu phir waqi mushkil hain.q kay ye halaat inhi kay paida karda hain,-1.0,agar ubama sahab kehtay hy kay mushkil hy tu phr waqi mushkil hy.q kay yeh halaat inhi kay paida karda hy
dahshat gardi khatam nh hosakti 2016 mien lekin ye sirf statement ki had tak kaafi h,-1.0,dahshat gardi khatam nh hosakti 2016 mien lekin yeh sirf statement ki had tak kaafi hy
hum kon hotay hain obama say ikhtilaf karnay walay?,-1.0,hum kon hotay hy obama say ikhtilaf karnay walay?
in shah allah khatam ho jaye ge..,0.0,in shah allah khatam ho jaye gi..
ho sakta hy agr operation punjab mein ho jaey.,0.0,ho sakta hy agr operation punjab main ho jaey.
mr obama ko insaid  ki rapport he. is lie,0.0,mr obama ko insaid  ki rapport hy. is lie
inshallah khatama k saal ha,0.0,inshallah khatama k saal hy
pakistan ko terrorism ideology aur mindset ko khatam karna hoga jiki kamar torr di gae hai. 2016 me dehshatgardi khatam hojaegi,1.0,pakistan ko terrorism ideology aur mindset ko khatam karna hoga jiki kamar torr di gae hy. 2016 main dehshatgardi khatam hojaegi
.2016 mein to mumkin nahi kag raha jesy halat hai allah kary ho jaye ..,-1.0,.2016 main to mumkin nahi kag rha jesy haalat hy allah kary ho jaye ..
agar state ne chaha tu 1 hafty may khatam hosakty hay...,0.0,agar state ny chaha tu 1 hafty may khatam hosakty hy...
nahi 2016 dehshathgardi khatm nahi hogi.kum ho gi..,-1.0,nahi 2016 dehshathgardi khatm nahi hogi.kum ho gi..
"ye channels ki apas ki larai b hosakti hai q k kal 1 anchor apna channel choor kr dosre channel pr gya hai,",-1.0,"yeh channels ki apas ki larai bhi hosakti hy q k kal 1 anchor apna channel choor kr dosre channel pr gya hy,"
yehi rai hay,0.0,yehe rai hy
bs yo tweet da tareef ao 99 da tanqeed. alaka @zalmayx da kaliwal de der chalak de,0.0,bs yo tweet dain tareef ao 99 dain tanqeed. alaka @zalmayx dain kaliwal dain der chalak dain
sahi khabara kai no. da khan saib um sa pata na lagi. aksar pa awto bawto sar wi no :) kho kala kala sama wayee no,0.0,sahi khabara kai no. dain khan saib um sa pata ny lagi. aksar pa awto bawto saraha wi no :) kho kala kala sama wayee no
"lala kaliwal la de party prekhoda, ma la kho bajawray na buneray lagay",0.0,"lala kaliwal la dain party prekhoda, main la kho bajawray ny buneray lagay"
kaliwal me pa marg aw jwand kaliwal de. da khan saib de sa pata lagi marra. ring tawai ratawai bya pa guta k,0.0,kaliwal main pa marg aw jwand kaliwal dain. dain khan saib dain sa pata lagi marra. ring tawai ratawai bya pa guta k
hahahah ma ka sariya kaliwal ba de wai ka serious ye. reshtya ba ye 1 litre veena zyata shway yi,0.0,hahahah main ka sariya kaliwal ba dain wai ka serious yeh. reshtya ba yeh 1 litre veena zyata shway yi
hahahaha..... kp europe ban gaya pagal khan?,-1.0,hahahaha..... kp europe ban gya pagal khan?
nahi bana tou ban jayega,-1.0,nahi bana to ban jayega
wohi lootey uth k pti mn agye,-1.0,wohi lootey uth k pti mn agye
good khan.in sha allah jald bny ga new kpk,1.0,good khan.in sha allah jald bny ga new kpk
kaptaan apka ary me interview araha ha.chalen ap apna interview sunen:-),0.0,kaptaan apka ary main interview araha hy.chalen ap apna interview sunen:-)
sadqa e jariyah,0.0,sadqa e jariyah
thnx khan sab bannu ka trifaq ka nazam bahut khrab o tik kare,0.0,thnx khan sab bannu ka trifaq ka nazam bahut khrab o tik kare
a.s main mazor hn meri madad ki jaj or nokri de jay khan shab.,0.0,a.s main mazor hy meri madad ki jaj aur nokri dain jay khan shab.
plz khan sahb fata ko kpk min zam karne me hamare koch madad karen,0.0,plz khan sahb fata ko kpk min zam karne main hamare kuch madad karen
khan sb tusi gr8 ho,1.0,khan sab tusi great ho
kbhi so b jaya krain,0.0,kbhi so bhi jaya krain
mir sb aj aps walon ko yad kar lin,0.0,mir sab aj aps walon ko yad kr lin
"allah pak ap ko 108 saal ke umer de always prayers 4 u, u r the no 1 journalist in pak most brave & fearless, respect",1.0,"allah pak ap ko 108 saal ke umer dain always prayers 4 you, you r thi no 1 journalist in pak most brave & fearless, respect"
laanat inn attacks ko karnay aur karvanay walon pe.,-1.0,lanat inn attacks ko karnay aur karvanay walon pe.
hakoomat aur media kab in maslon se nikle ga? jab kai dono mumalik ki awam bairune mulkon mai apas mai akhatay rehte hain,-1.0,hakoomat aur media kub in maslon se nikle ga? jb kai dono mumalik ki awam bairune mulkon mai apas mai akhatay rehte hy
big b. khush khabri. ap jannati hoo. gal samjh li ty rola ki yeh raam raheem ty moula ki.,1.0,big bhi. khush khabri. ap jannati hoo. gal samjh lye ty rola ki yeh raam raheem ty moula ki.
india kisi be sorat pakistan ko apna dost nai bnana chata hai.,-1.0,india kisi be sorat pakistan ko apna dost nai bnana chata hy.
nh mujhy aisa nh lagta,-1.0,nh mujhy aisa nh lagta
ye mou aur masoor ki daal :,0.0,yeh mou aur masoor ki daal :
pm ka sadabahar chamcha,0.0,pm ka sadabahar chamcha
jitni media wale logon ki ezatin  uchlte hin us din se darin jab road par log jothe marin gaye. in anchors ko.,-1.0,jitni media wale logon ki ezatin  uchlte hy us din se darin jb road par log jothe marin gye. in anchors ko.
mir sab aik channel tu hamara rhanay dey rest of all belong to nawaz sharif,0.0,mir sab aik channel tu hamara rhanay dain rest of all belong to nawaz shareef
kia ap nawaz sharif k tujuman hai?,0.0,kia ap nawaz shareef k tujuman hy?
bare afsos ki bat he,-1.0,bare afsos ki bat hy
well said khan shb hmare dil ki baat ki hy imran khan zindabad,1.0,well said khan shb hmare dil ki baat ki hy imran khan zindabad
jotian marty hain in k sar mei hm sb mil k khan sb...,-1.0,jotian marty hy in k saraha mei hum sab mil k khan sab...
o barhy bhae mera pehla pegam bibi k bety k nam bilawal ali bhutto n8 zardari. kul keh do allah ik hy allah beniaz hy ap khas hyn,1.0,o barhy bhae mera pehla pegam bibi k bety k nam bilawal ali bhutto n8 zardari. kul keh do allah ik hy allah beniaz hy ap khas hy
inquiri bilkul thk hy qanoon sb k liye brabar hy,1.0,inquiri bilkul thk hy qanoon sab k liye brabar hy
sab ko kiyani ke pichey laga kar saudi se deal ki jayge. .lol,0.0,sab ko kiyani ke pichey laga kr saudi se deal ki jayge. .lol
mir sahib inquairy tu hai hi nahi sahi galat tu alag baat,-1.0,mir sahib inquairy tu hy hy nahi sahi ghalat tu alag baat
aap batao sir jee,0.0,aap batao sir jee
belkul thek hai canon sb k lya ak hi hona chahye,1.0,belkul thek hy canon sab k lya ak hy hona chahye
jb corrupt politicians seat pr hoty hn tu neb kahn hote hy.,-1.0,jb corrupt politicians seat pr hotay hy tu neb kahn hote hy.
jb seat pr nhe rhty tu neb ko corruption cases dalny ajaty hn,-1.0,jb seat pr nhe rhty tu neb ko corruption cases dalny ajaty hy
kuch nhn hoga,-1.0,kuch nhn hoga
"bilkul sahi hy, inquiry honi chahye.",1.0,"bilkul sahi hy, inquiry honi chahye."
had hogaye koi sunta hi nahi insanniyat maar gaye shayad insano ki,-1.0,had hogaye koi sunta hy nahi insanniyat maar gye shayad insano ki
sb ke inquiry honi chayea. ap ke b mir sb.,0.0,sab ke inquiry honi chayea. ap ke bhi mir sab.
"i sir ap bhi tou btaen k apne ne kpk mein kitne logon ko jobs dein , clean water diya , electricity di ??????",0.0,"i sir ap bhi to btaen k apne ny kpk main kitne logon ko jobs dein , clean water diya , electricity di ??????"
koi natija niklay to sahi hai. warna topi drama. tumhara bhi ye topi drama hi hai.,-1.0,koi natija niklay to sahi hy. warna topi drama. tumhara bhi yeh topi drama hy hy.
ghalt army ya army man k relative karvai jaiez nhi hai. political worker eligible to get punishment,-1.0,ghalat army yeh army man k relative karvai jaiz nhi hy. political worker eligible to jeet punishment
saabiq army chief kon sa dodh ka dhula hua hai. wo apne waqt me criminals k khilaf action leta to halaat itne bigar nahi jaate,0.0,saabiq army chief kon sa dodh ka dhula hova hy. wo apne waqt main criminals k khilaaf action leta to halaat itne bigar nahi jati
kia ye politations ki tara in ka b media trial karay gay,0.0,kia yeh politations ki tara in ka bhi media trial karay gye
kya wo b army me ha..bhai hona kya army nai,0.0,kya wo bhi army main hy..bhai hona kya army nai
"mitti paao,",0.0,"mitti paao,"
"inquiry to sab ki honi chahye, but due to inquiry we shouldn'g term som1 as a criminal until and unless the crime is proven",-1.0,"inquiry to sab ki honi chahye, but due to inquiry we shouldn'g term som1 as a criminal until and unless thi crime is proven"
nab ke pas moqa hai k wo apne aap ko neutral prove karen.  good step,1.0,nab ke pas moqa hy k wo apne aap ko neutral prove karen.  good step
bilkul sehi qanoon sab k liye barabar hona chahiye,1.0,bilkul sehi qanoon sab k liye barabar hona chahiye
qanoon par sab amal jab har kisi k liay ho ga to us din pakistan me aslal tabdeeli aye gi..,1.0,qanoon par sab amal jb har kisi k liay ho ga to us din pakistan main aslal tabdeeli ai gi..
g han law har aik k liay barabar ho ga to mulk taraki kare ga or halaat theak hun ge..,1.0,g hy law har aik k liay barabar ho ga to mulk taraqi kare ga aur halaat theak hun gi..
mir sahib bikul darust fesla hai jo bi karapshtion kary ga wo jeel jaey ga ab pakistani eak kom banny ja rahy hea  in sha allah,1.0,mir sahib bikul durust fesla hy jo bi karapshtion kary ga wo jeel jaey ga ab pakistani eak kom banny ja rha hea  in sha allah
haann honi chahiye..,0.0,haann honi chahiye..
agr independntly karwai krta to aj bade bade andr hotey,0.0,agr independntly karwai krta to aj bade bade andr hotay
