Reviews,Sentiment
Sirf Chang ka Raag lapney se change nahi ata. Kutch kar ke dikhao baton ke elawa. idiot,-1
we pray Rana sana ullah ksi police muwlqablay main jahanum waasil ho.Ameeeeen,-1
Noon league ki corrupt.police k fake muqablon par awaz uthaain Sir.inhuman cm k manzoor e nazar Allah ka qahar ho punjab polc,-1
Mohtram Khan sb Pakistan ko english se b aazaad krwa do gy to b hubb ul watni ka jazba paida ho skta hai...request,1
Ya sab Mulk say Bhag jayn gay,0
Jo CPEC pr shor dal rahay hain Pak k dushman hain,-1
hakomat ki naahli hy,-1
Apnon ki sazish,-1
Thar Me Bachy Marr Rhe He Sindh Assembly Me Parking K Lie Taqreeb. @BBhuttoZardari  @AAliZardari  @BBhuttoZardari  Thats Change,-1
sazish to punjab kr rha hy samandar hamara hy or road Punjab say guzara ja rha hy sb Punjab k lea hy hmy kia faida hoga ??,0
IMRAN khan aur khatak ko es ki mukhalfat ka resulte 2018 mai nazer aye ga in sha ALLAH,0
kahan joun mujhay apsay baat karni hai,0
akhar meri madad media bhi nahi karaha,-1
is hukamat say aghar faida hai ...tu sirf punjaab koo .....baqi ka Allah hi malikkk..,1
Govt ke na ahli hai Sir.,-1
dono hai.....zeyada sazesh hai..dherna bi sazesh ka hesa ta.muje lagta hai ke buttho ko bi esi waja se pansi de gaye ti.,-1
agar apnay rights mangna ghadarri hai tho haan mai ghadaar hoon,-1
"PAKISTAN ke bdqasmati Hi jeskon aese politicians millen Hi.jn KO PAKISTAN ke fiqar nhe,chahi PTI PMLN PPP ho ya ANP MQM JUI JI",-1
sir east pakistan ko b haqooq nahi mel rahe tey. Agar?,-1
ye wo crupt logo ki sazish hai jo pak dhrti ka nhi khud ka faida sochty hai,-1
I think mughaheday ko qaum Kay samnay rekhna chaheyay ye qarz hay sarmayakari hay kitnay paisay hay,0
Hakoomat ki chori chakari aur makkari aur khud gharzi,-1
westren rout ko banaya jay kisci ko bi siasat ka muqa nahi mileyga.,-1
punjabi mufaad parasthi kar rahey hein,0
jin logon ki kamai naheen ban rahee is mansobay main woh shor macha rahay hain. hadi daloo mounh band.,-1
ye hukamat ki na aahli ha,-1
agar khud ko PM Punjab k bajaye PM Pakistan samjhen tou sb kuch thek ho sakta hai,1
hakumati sazish hai,-1
KPK aur Baluchistan ko us ka hissa do,0
ye pakistan ka image kharab karne ki  sazish he jo kuch theak ho raha tha world me,0
kuch logon ki Sazish hai ki pakistan Tarqi NA karein so hum es Sazish ko nakam kar dein ge,-1
Media hi Mutnaza Bana raha hy,-1
india ko samny ane ki kia zarorat ha Pakistan ki opposition ha na.,-1
tamam parties ko dar ha is mansobe ki takmeel sy plmn phir govt main aa jay gi. Insha Allah,-1
Ye sazish ha,-1
Hukomat Ki Na Ihli... Aur Shareef Brothers Ki Lalach..,-1
hakomati na ahli hai. Bl k hakomati bad niyati hai.,-1
lagta hy indian pesa kaam kr gaya hy.,0
Kiya hal hai,0
G ALLAH KA SHUKR SAB THEAK HAI,1
Aj Maine socha tha k ap s bat kro do din s ap n koi tweet hi nahi ki Bhai,-1
Kya. Hal hai,0
Hum Imran khan ko em din PK k Wazir azam dikhy ga inshalla.,0
bus taleem ka nizam acha kardee khan sahib..,1
economic couredor per etirazat na government ki naehli aur na sazish sirf khudshat hai,1
Bilkul Sazish hai.4,-1
"ye panjab k PM nawaz sharif sb ka naihli, hain",-1
saazish.kia kalabagh dam ka nuqsan India ko howa ya Pak ko?,-1
Usee tarha this is 2nd round.If they won pak will bcome gheto trash,0
jis kam mai pakistan ka faida hota ho ga os mai gaer mulki like india mudakhlat karen gae aur nakaam bnane ki koshish kren gae''',0
lalach kpk or baluch awam ko b daikhna chy uny b faida ho ta k in ka ahsas I mehroomi khtm ho,0
Mir sahib koi syasi ya ryasti Hamla pr apko itna Chokas nhi dekha kbhi jitna Fouj ke khilaf dekha jata hy??Mir sahib koi syasi ya ryasti Hamla pr apko itna Chokas nhi dekha kbhi jitna Fouj ke khilaf dekha jata hy??,-1
ye aik sazish hai sir https://twitter.com/hamidmirgeo/status/686534520665993216,-1
koi kamm hee nahi kernay daita...pti walay ...na khaiddan gay tay na khaiddan Dan gay...Kay masdaqqq,-1
Quaid say kam kam aur bus kami KP,0
Imran Khan jab bhi sath dina ho bhonkta hai kameena,-1
tou tu be bhonkle kisne stop kia he,-1
bhonkna Imran ka kam hai Hamara nhi,-1
khan sb isha kab hoti hai?,0
khan faisal bhai ne bht tang kia ha hmy.ap class lijiye unki,-1
big announcement ka keh rhy thy 4 din se.bht tang kia unki achi si class len ap.,-1
"shame pti poir niswar govt in kpk.no water scheme,no health bugjet.no project.only daily Jhote, fasad,fitna.sharam kary, haya",-1
koi bat nahi brdasht kren.,0
Media waly koi asmaan se ni utre.,-1
Ksi info. pe raid hua hoga.,-1
aap damag pe zor na di. Play with your dog,0
kia aap log muqaddas gayn hein,0
"jiski lathi uski bhans""",0
"Chalo koi gall nai...tusi ho na, sab theek wanjh wesi",1
hamid mir Allah Tuje hidayat de gadhari chorne ki,0
"kyu aap logo ko msg ni milna chahiye.   Hamid apko sach bolne ka bht shoq ha kbe media k logo ko b bnqab kro bs army ,",-1
"khan sab chorein, match dekhein,  Gul khan ko thora samjhain, easy ley raha hey NZ ko",1
"Ranger ne DrDanish, ShahidMasood k gahr chapa Q nhi mara? Paaltu hain kya ?",-1
media ki bhi bare ae ge,0
chor kee darhi my tinqa isy kehty Han.,-1
Y now charagh sub ky bujhain gy hawa kisi ki nahin,-1
aahaa mir sab jub aap ko tung karain to galat,-1
Is state k rehny walon ke mantality ye he k boks fotpath par or joty sheshy ke dukano par hn to wo qoam ho skti hy,0
PML-N ko development sirf Metro aor orange train ma nazar atte hy.,0
"yehi team rahi to Hm world number bnen hgy,lkn neechy se",0
tay tusi vi kuch ker lo tankeed day elawa,-1
oe ghaddar indian agent apna sada hua mu bund rkho,-1
ab koi nahi bachay ga beta popat...,-1
apni phatti too shor media b too dasht  gard hi  hai,-1
Swabi Hospitals ki haalat e zaar apnay ministers konaawazain de raha hy,0
mera waheed ullah wazir pti pechly 47 dino say bata khoro na aghwa ky h main dua ki request krta ho,-1
haan to janab ap kiyon preshan hen...kuch to prove hon gay na.koi reason to ho gi..Ranger apk gahr nai aa gai.,-1
sir zaroor krain gey or Sb ko krna chaheye yeah in sb hukmrano ki zimadari he .PM is Coming early tommorow to Pakistan 4rm UK,0
Wazaeer e Azam apni jaan aur maal ki bohat hiffazat kartay hain shayad apnay drawing room se hi hidayat dain,1
"Jaana unhon nay phir bhi nahee , intaihaee darjay ka darpok PM hai aur shair kahlana passand kartay hain",-1
kab dar dikhaya hai PM nai . Han imran khan zaroor darphook,-1
Or wazir e ala kpk kay bary main kia khayalat hain wo tu farmaty hain kay main dr thori hoon jo logon pass jaon,0
neel sahiba pehlay kabhi kya PM nay koi dora nahi kya aap bas KPK kay CM ki fikar karain .ok,-1
Apne bazu PE lerti hay apni jang her peerhiNaam se bazurgon ke azmaten nhi miltiN,-1
naya naya liberal ban jar pagal ho gaya hai,-1
lekin yahi PM Eid hamaray sath nai manathay... Clapping\,-1
Bht ziddi hy mann mara,-1
Jahan daikhay haseen sorat,1
Trapp kr mj sy kehta hy,-1
Yahi lon ga yahi lon ga,0
@HamidMirGEO Wah...kaash India-Pakistan mai sab aise hi ho jaayen. Tired of hating...,-1
kadu jesa munh bana kar rehty heen,0
Eid or Bkra eid pakistan ma nahi manyee tu kya hoa...,-1
Dewali tu apny pyara logo k sath he manonga,1
haye rabba kaheen se kala tail ka drum leke ao,0
LUKH LAANAT BEGHAIRTA TE..... MUNH ACHHA NAHI TOU BAAT TO ACHI KAR.......,-1
wo bhai yai Diwali hai Holi nahe lagtha hai Parchi bhool gea hai??,-1
harami eid par TU bagh jata hai,-1
Wha kya bat hay,1
wah pm Sab wah bare dil wala,1
Saab ki Knowledge main ak bat laye k Christians Esai nahi hai Masih hain,-1
"Saab PM Saab siasat Chamka rahy hain, #Minorities k naam per siasat chamkna band karde, M apko #PM nahi maanti",-1
hindus say badbo bahut ati hai chahay jitna bhi yeh naha dho lain khushboain laga lain,0
tm logon se essi begharti Ki hi umeed thi,-1
Ho jata hea aysa kbi kbi as ma  PM Gunje ni aysa konsa kam ky k ap ni jaldi jaldi tweet kr de,0
"itni achi baatain ki ka meri ankhoon ma ansoo a gaye, if he knows how to make God happy tu phir sab aisay kiyun..",1
hindus say badbo bahut ati hai chahay jitna bhi yeh naha dho lain khushboain laga lain,0
Roz roz ka natak bandh karo,0
tu aur tera tipu dono chutiye hai aur rahenge,-1
Yah sab kuch malom bi ha our pir bi nahi karti kuu,-1
esleyai es ghdar seisat danO nay hem hejrat kernay pay majboor keya..,-1
Pakistan sirf paisa chaheia,0
esleyai es ghdar seisat danO nay hem hejrat kernay pay majboor keya..,-1
inhain Pashtuns balochs ki koi fiqar nahi bus mal luto balay in k janazay gira kernay,-1
ab ye b batha diya pir establishment Baluchistan jaisa hal karegi mal lotaygi r tumhain toddhay paraingay,-1
jab tak boots hain. Koi taqdeer maqdeer nahi badleda. Bas Askari-Maadanyat jald start hongi.,-1
aaj nahin hamesha sey gain,-1
mulkoon ki taqdeer in sey nahin awam sey badalti Hein. Awam sahi kaam karay to hukmaraan bhi sahi chuntay Hein,1
boluchistan ki tarah ab FATA ka no ay gia?,0
Yah sab kuch malom bi ha our pir bi nahi karti kuu,-1
ager koi fida uhtanay wala ho,1
agar PPP govt nahain karti to ghadar kahalwati ab sahi hay,-1
Mir sahib Pehle 16 oct gaib phir 11 Sep ab 9 Nov. Ye Qaum ab benazir Nawaz sharif aur zardari ke din manaya karegi mustaqbil me,0
Bhai Chutii Toh Federal Ministry main Saturday ko bhi hoti ha woh band kar dain,0
mir sb chuti kar ky kya ho jana tha ? Mazdor ki dehardi bhi jati chuti ky sath,0
Farhan Bhai Khuwab to Iqbal ne dekha uska zulm ye he usne dekha nd uske pas Law ki degree ni thi,-1
"no sir!! Bcz according to him, work matters a lot.. so we should remain buzy in doing.",-1
honi chayea thi,0
choti honi chahea taka logo ko allama iqbal k baray ma pta lagay,0
",jis ne pakistan ka tassawar dia aur bunyad rakhi to youme iqbal pe choti zarur honi chahyie,",0
choti khtm nhi krni chaiy ti lkn tamam idaro ko notice dena chaiye tha k wo is din ko celebrate kren..,0
G bilkul chutti honi chahiye puray pak main,0
iqbal ki jadujehd ujagr krne ki zaroorat ha,1
Must be Holyday. Ganja and party mulk dushman hain.,-1
Sir agar Bat kam ki ha toh Why Saturday is Off? Iqbal Day ki Chutii banti ha,0
nhi hony chahiye ku ke celebration ke liye chuto zaroori nhi,-1
iqbal bay ko cohti honi chaye h,0
shukar karey IK apni jahilana guftugu bund nahin kar sakta. Warna pmln make a debatable stupid decision everyday,-1
zror honi chahea thi ye aik bohat brri nna ehli h hmari,-1
Bilqul Nehi! #Wajha? Kyun ky thpy per thapa or chuti per chuti qoam ki barbadi ki yhi wajuhat hn!,-1
1 din pakistan band rahe tu 82 arab ka nuksaan hai...mukhlis log jante hain honi chahiye thi ya nh.,0
iqbal bay ko cohti honi chaye h,0
shukar karey IK apni jahilana guftugu bund nahin kar sakta. Warna pmln make a debatable stupid decision everyday,-1
Joni chahiay thi #GoNawazGo agr es din ganjy ki birth day hoti to choti deta,0
YES zaroor honi chai thi,0
bilkul honi chahiye thi,0
nhi honi chahiya,-1
wo q koi khaas waja nemra,0
"mojooda politicians k nam par national places ko nam bhi nhi dena chahye.jese benazir airport,bacha khan airpirt. all is wrong.",-1
Holiday kay Bajay Non Working day Declare hona chahiy national holidays kay bajay....,0
bilkul ni agy bht Zaheeni student haun humry jo chuti or ho,0
behtr hy k schools may bacho ko allama Iqbal  jaisa soch dena chahey...,1
honi chahiyay thii..ending Iqbal Day holiday was wrong message,-1
"kya ap sb bhul gaye k jis shaksiyat ne Pakistan banany mein musbit kirdaar ada kiya , us din hi chuti nahi ?????",-1
"Iqbal ki ""chutti ""nhi hone chahay,it is like tumaray name Kay sath tumaray baap ka Nam hona chahia ya nahi",-1
kya farq parta hai chutti say .... Sb chuttiya cancel honi chahiye,-1
Nahee.. Kyu k hum Pakistani Iqbal ( RA ) jesaay azeeem insan k qabil he nae hai..!! Woh kahaa or hum Kahaa..,-1
Q k is ma Pakistani awam jazba pay da hota hai,0
chuti ka matleb iqbal logo ke zihen se nikal jayiga jaise dosre waqiy bhool gayi ane wali nasal ko pata he nahi hoga iqbalkonta,-1
sir honi chahiay thee kyon Kay he was only person who think Pakistan,0
g hone chaeiy aghr na ho too 3/4 saal bd log Iqbal day ko bhool he jaein gy,-1
"Iqbal day per chutti ka inhisaar pakistan ki taraqi per hai,",1
zur hony chaye thi,0
68 yrs me ye pehle wise hukmran aaye hn jinhon ne chutti khatam ki is se pehley wale sab foolish thay ?,-1
G zarur. Agr ni to har gazetted holiday incl 23march n 14 aug b khtam kr den,-1
"Honi chahye ti, n thnks to I.K, hum ne ki. We KPKians are blessed 2 hv I.K our leader",1
Chute nahy hone chahye.. Chutyon se shaksyt nahy barhte balke unke pagham pa amal se..,-1
honi chaye.Is per court bi jana chaye,0
Lazmi honi chahye the.,0
g bilkul honi chahiey thi,0
kabbi kisi nay Iqbal ki poetry parhi hy siwae chand mashhoor ghazalo ky siwa,0
ji honi chaye,0
Yes Allama Iqbal ke day per Chutti hony chaheye.,0
"ap koe allama ka shair he par dain ,",0
chute hone chaheye.....iqbal day,0
nahin honi chahiye. Waisay hum Kum chuttiyan daytay hain kia?,-1
lazmi honi chahiye.,0
Agar Iqbal ko pata hota k Muslim league ka yeh Hal hoga to who Congress join kartay.,0
ha Iqbal day per chuthi honi chaye,0
agar Iqbal day per chuthi nahi de sakte to zulfiqar or benazir day per bhi chuthi nahi honi chaye,-1
"Bakar mubash kuch kia kar, aur kuch ne to pajama udahr kar seaa kar",0
Hamid Mir sab chand saal baad log pochengay ya Allan Iqbal kon ta. Choti zaroor honi chaheye tee,0
Nahe honi chaye the agay he bohat chutiya ho gaye the.,-1
Iqbal Ham sharminda hein.Aap ki chuti ke Qatil Zinda hein.,-1
Ha chote hone chaye the q k alama Iqbal hamare qaumi shaeer hai aur azadi Pakistan k lyr apne shaeere se nawjawano ko bedar kia,1
chutti honi nai honi chahiaY.shahid ch,-1
Yes.pure Pakistan me hone chahye thi.,0
yes honi chaheye thi. nawaz Govt. ka aik aur ganda kam samnye agia,-1
gee bilkul chhuti honi chahiye thi,0
Iqbal k soch sa agahi  zarori ha.,0
"hamy parai py zor Dayna chaheye, chotio py nai.",-1
NHE HNEY CHIAY BALKAY IQBAL DAY CELEBRATE KARNA CHIAY THA,0
Hamid Sir App PMLN leadership se demand kareen k Federal main Saturday ki Chutti khatam kareen as they ended on Today,0
agr iqbal day Ni manate To Phr baki Natinal Day Bi Ni Mnany Chaye Na Qaid day Na He 14 Aug,-1
hamid mir sahib ask one question to pmln that they will end the saturday holiday in federal,0
nahi honi chaye thii,-1
Iqbal Inko Pakistan De Gaya Ye Hakumte Pak Day Pe ek chuti ni de sakte ??? Chuti honi chaye thi,-1
sir agr aap ki tawajju hy tu plz zara in py b aik talk show kr ly,0
Jasy Ap ne qadd me azfah ki koshish kee. Phr Ap ne Alma sab ki zatti zindgi ko discuss kar k apni ruh taskeen di,1
Alama sb ki to kia bat hy ab to koi parti b theek ni hy,-1
aapka pura Mazmoon parha buhat achi knowlege par mabni hai.buhat acha mazmoon hai sub lazmi parhen,1
Haq Goyi-o-Bebaki.,0
ALLAH Ke Sheron Ko Ati Nahin Roobahi,-1
Jo log Qaum ki khidmat ko apna shewa samajthai hai unhai maal awr dawlat ki fikr nahi raht,1
",ye pti k khilaaf ya Pak oar awam k sath zulm ki ibtada he.whts mean ek?",-1
aap bhi waisey Allama Iqbal ko mistreat kar rahe hain....are u paid for this?,-1
"mir Sb,,kia hi Gia ap no,,,dandi na marain,,,",1
sir aap mera aik tweet day sakty hy...plzz,0
pakistan mey imandar admi ko kio hate kia jata hai?,0
Mir sahaab is khubsurat column kay sadqay aap kay pichley saaray biased program maaf.,1
Aap yeh tau batayie k ak paid joutnalist khobsurat column kesay likh sakta hey?Wah kya paid soch hey aap ki.,1
lagta hai hamarey genes he aisey hain.,0
Iqbal ne Khudi ka falsafa shaheen ki 4 qualities se liya tha.1 buland parwaz 2 tez nazar 3 ghar nahi banata 4 murdar nahi khata,1
gareeb logo ko relief mily tu apni zindagi pori Allah ki rah mai waqaf kr sakty hy,1
kya in paiso sy soukat khanam j sy hospitals nhi bn sakty,-1
agr isy aktty kiye jae tu kya zalzala mutaasreen k parishaniya khtm nhi hoskti,-1
"sir mai chahta hn k aap aik talk show is py b kr ly... ""Tableegi ijtema mai kitny paisy lagaingy logo k""",0
ye wo hai ju NS the PM mein nahi hai. Hamaari badqismati.,-1
jnb jany den is mullah se ab ap Iqbal par koi or fatwa na dharwa dijiyega,-1
ye koun hai,0
aap sy yhi umeed ki ja skti hy....1 1st class sahafi ko iqbal ki birth day k liey koi our alfaz na mi sky.,0
"Ye kesi democracy he.laanat he PPP,mqm,q league,jamait islaami.all",-1
Mere Pakistan Allah Teri hifazat karey ga.Ye munafiqeen leaders ne koi qasar nai chori he tujay dobonay mein.,0
Allama Iqbal aajk Pakistan main nahin rahe thay. Address not the dreams of falan falan shayar but moral corruption today.,-1
kiss kiss se laraingay Khan Sahab yehan to har shakh pai ulloo baitha hai,-1
Ik shb Apki gardan ka sarya pti khatam kar rha ha please change ur attitude,0
IQBAL hum sharminda hain Kiu k Nawaz or Zardari zinda hain..,-1
tum bardhoo Iqbal ki soch ko le kar qoum sath chalye gi,1
Ek IQBAL ka shaheen #NA56 mai tadap raha hai bechare. Mulaqat ka time do usay. dont be so arrogan n rud,-1
"Sojain Khan sb, wese b chuti announce ki hay",0
Khan Shab Farak Dhaken PTI OR PML(N) main,0
Class Main Election HOe Hayn Jis Main Bhi PML(N) ny Dhandli,-1
ooo ja yar khuda k liya ya mulk chor ja tu zehr lgta ha khuda ke ksm azab ha tu Allah ka pakistan py,-1
buhat khoob sir,1
wah g wah,1
Iqbal ka har sher unki apni quom se mohbat ki akasi krta ha.,1
jis insan ne Pakistan ka nazrya dya Hum us k lye 1 chuti ne day skte.soooo sad,-1
wa hamido,1
SirZaidHamid Bilkul THek Kaha Yee Share Geo Walon Pay Sahe ja k lagta ha Its True Amn ki Bhasha ...,1
meer sahb abhi aqal aay hai aap ko,1
900 chohy kha k bili  hajj ko challi,0
Bad dua makwa de ke sta hum heesa shta,-1
Ameen Or Khas tor pay Geo Walon say to Allah ki Panah,1
mujhy b maaf kr dy,1
Ameen. Bas qaem rahiay ga is par please .,1
Pakistan mey ye dowa kam nahi karsakta. Allah saytano sey tang aachoka hai.,-1
Pakistan mey aaysa nahi ho sakta.Allah Musalmano key kartut sey thak geea ha.,-1
Amin kaho.,1
"ALLAH ( S.W.T ) khair kare, Kia aakhiri saansay le rahe ho Hamid Mir",1
Ameen. jooth ka sath chor do InshaAllah hidyt pao gy.smj tu gy ho,1
dua to sub yae krty hain per itna farq kahn ata hy o.O,1
Dil Sy Kaho H.M Sb Shayad ALLAH Pichly Gunah Muaf Kar Dy Aur Dua Sun ly,1
Are you praying really from your heart? Kaash tum bachpan mein ye dua mangtey to aaj ek muhib e watan muslim hotey.,1
Kaash Allah SWT Aap ki baat sun le...Aameen Sum Ameen,1
Nek rah WO hay jis  se IK PM banjai air Sh Rasihd us ka musheer ho,1
Allah pak apko Pakistan k sath wafadari krny ki Taufeeq De Ameen,1
"jhoti goli khany ka drama karny say bachana mujh ko,lifafa lainy say bachana mujh ko,gadari say bachana mujh ko",1
Bohat dair ki mehebaan atay atay,0
Bohut khoob,1
"ye WO school jahan se noon ka banda jeta, ussi member ka area hai,pahlay voters ko ab bher bakrion ko rakha hai",1
...Punjab tu sub ki nazar mein hy KPK mein kabhi kabhi kisi ki nazar jaati hy,0
acha hai na jisko vote dia hai us se lain sb kuch ye log ab,1
2 saal main tw hamid mir ka goli lagne wala drama b complete nhi hua school kaisy theek hongay,0
"70 saal se jis ne ye 'gand' pehlaya h, safahi may kuch time lgay ga.",-1
"KPK ke sari Cabinet, Taleem hasil kar rahi hai. Chairman ghas khate hua jhoot tanqeed or ilzamat sikha raha h",-1
dear Hamid mir SB kbi Punjab ka naqsha b biyaan krain..,0
"taleem ka insaf  kyn k ab kpk main goat b taleem hasil karan gi, hahaha",1
aap abhe bhe ise trah lgay han tanqeed per,-1
yahe masla hai youthion k sath k kabuter ki tara  ankhain band kr lety hain  k sb jhot ha...,-1
chalo ankhen bund ki hein munh tu Nahin kholay huwey,-1
"Bhutto zinda nahi? Jiyalay to yehi kehtay hain k ""kal bhi Bhutto zinda tha aaj bhi Bhutto zinda hai""",-1
